global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	edge_comp_00	edge_comp_01	edge_comp_02	edge_comp_03	edge_comp_04	edge_comp_05	edge_comp_06	edge_comp_07	edge_comp_08	edge_comp_09	edge_comp_10	edge_comp_11	edge_comp_12	edge_comp_13	edge_comp_14	edge_comp_15	edge_comp_16	edge_comp_17	edge_comp_18	edge_comp_19	edge_comp_20	edge_comp_21	edge_comp_22	edge_comp_23	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
950.5263232692172	-0.8332562078154524	903500.2912276963	0.6943159078629884	1200.3901320488003	-5.753212382360744	33.09945271654898	1440936.4691201362	868.8335821122085	-0.1390108573004909	754871.7934059318	0.0193240184474174	950.564220418882	805.3574887292575	1.070794	20.39831	0.1083750169805919	0.0590820058080744	-0.0716742903	0.08054992	0.0953311494	-0.012471879	-0.054617393	-0.0853545514	-0.0231316947	-0.018002943	-0.0565080274	0.0136934279	-0.1210197683	0.0341618892	0.0652382366	-0.0559989555	0.0515858098	-0.0610593214	-0.0537775315	-0.0218830365	-0.1569734355	-0.1205558559	0.062143297	-0.0476248735	0.0146459885	0.0234759772	0.0871868455	-0.0630105299	-0.0677195508	0.0241826845	-0.0673807763	0.0153732588	-0.0244371353	-0.0704878227	0.2159288742	0.0357021504	-0.027221459	0.0078622908	0.0209903683	0.0357988536	-0.0131620746	-0.0735827492	0.0605035761	0.1110901717	0.0592809567	-0.0614810536	0.1050663822	-0.1296878438	-0.1434514325	0.028763557	0.0116504727	-0.0706427336	-0.0954023166	-0.2113325865	0.0885564101	0.0057507519	0.0250438905	-0.1064861942	-0.0479672361	-0.0848224276	0.0486873122	-0.1044250965	-0.0659675437	-0.0484468517	-0.1033681736	0.0371342854	0.0693370746	-0.0523844291	0.0076876724	-0.2130147122	0.0852762105	0.0036564483	-0.0442189755	0.0035668803	-0.0680482817	0.0047591802	0.0401681736	-0.0786566183	0.1463142894	-0.1014733533	0.0390631753	-0.1104892366	0.1134147246	0.02398274	0.0514235143	-0.0420638924	0.1046244272	-0.0528778787	-0.0556265883	-0.0041545406	0.0030721825	-0.1154874853	0.0321769523	-0.0665880772	-0.0285732045	0.0348519074	-0.1583849393	0.1478136671	-0.0171760128	-0.0661286927	0.017665476	-0.0715801391	0.105045672	-0.0163879587	-0.0852605039	0.0481822155	0.0130827328	0.0315117799	0.1226595701	0.0935468895	0.2436406417	-0.0924741833	0.0033794295	0.0876327994	-0.1289225186	-0.0119087548038265	2.917090142998819e-07	8.509414902380868e-14	0.0001418184409776	0.0396722084555847	-0.0519534220051553	0.0026991580580457	0.0015738841237433	-0.4280951037716818	0.0191831205531372	0.183265417873287	0.0003679921141561	0.0109553051978109	-0.0003282373435872	1.0773975372518204e-07	0.0001200187119771	0.0013601108327585	-4.901056823449997e-05	2.402035798668578e-09	1.8499014773870208e-06	0.0035711673587559	0.000367515742444	1.2753236304243593e-05	1.3506782094416458e-07	0.0	0.0
949.8518772011768	-0.6744460680404245	902218.5886225994	0.4548774986951889	1208.6848156477631	8.29468359896282	68.8017760069028	1460918.983577467	868.7351954642972	-0.0983866479112975	754700.8398383907	0.0096799324872216	950.5430594017756	801.1213820761284	0.967971	18.439558	0.1586907235031876	0.0845887607921368	-0.0230193342	0.0794987131	0.0999446156	0.0333563565	0.0315058311	-0.1291559826	0.0169591215	0.0071032259	-0.0034558652	0.044037565	0.0474542786	0.1485197809	0.1037926646	-0.0314685536	-0.0146189334	-0.0079279431	0.0343932601	-0.0058119297	-0.1078274962	-0.0551780163	0.0026661142	-0.0633078289	-0.0002878297	0.041914912	-0.0459031285	-0.1142980354	-0.1755748128	0.0169157123	0.0693613873	-0.0242429999	-0.0702954942	-0.1561619589	0.0922098842	-0.0014207474	0.0915444324	0.1047819594	-0.0811567883	0.0193673148	0.0208260591	-0.0929228181	0.1095649006	-0.025561116	0.1410061115	-0.0327496662	0.096467116	0.0393291898	-0.1737642698	0.0907906901	-0.0854719204	-0.0048227738	0.0350873374	-0.0683981657	0.1179274959	0.0324150771	0.0614876916	-0.0421940628	0.0338187062	-0.0331343478	-0.0142658648	-0.0502329201	0.042309728	-0.0455390168	-0.0453715302	-0.0080394949	0.2344371191	-0.0755217592	0.1227966179	-0.0063127804	0.1256341357	-0.0198566812	-0.0263650666	-0.0658694985	0.0381991188	-0.0930162224	-0.0179672234	-0.0358828017	-0.092528884	0.01018935	0.1607371768	0.0336420304	0.1588734753	0.0640708785	0.1087630898	-0.1645687094	-0.0533459657	-0.001936036	0.0085742343	-0.0388415402	0.0092931923	-0.1708387861	0.0372428844	-0.0868334746	-0.0131161071	0.04982596	-0.0425425252	0.1691462608	0.0872963478	-0.0678402652	0.0484251665	-0.1521864156	0.1692145216	0.0839541354	-0.0841249941	0.0166877008	0.0291484908	0.0843499831	0.1043244528	0.004906667	0.1494601301	-0.0948006283	0.0101290257	0.0799246852	-0.1275100165	-0.023717290829694	-0.0118085360258674	0.0001394415230742	0.0005625098843002	0.0623236848750394	0.0226514764194546	0.0005130893839811	0.0038842416964032	-0.4211991025240564	0.0068960012476254	0.1774086839670705	4.7554833207251145e-05	0.0096650716884455	-0.0012902335093654	1.6647025086893573e-06	9.341361074279074e-05	0.0011900025359139	-0.0001701082968446	2.8936832655370586e-08	1.4161060354815129e-06	0.0026848149687611	-0.0008863523899947	7.208231416483667e-06	7.856205592494939e-07	0.0	0.0
951.025409507528	1.1735323063512624	904449.3295289612	1.3771780740501132	1204.5819068990145	-4.102908748748632	16.833860200558068	1451017.570428466	868.1238225590997	-0.611372905197527	753638.9712946232	0.3737768292096642	948.3298576776706	804.0791405376079	1.001292	19.074306	0.1112052554664677	0.0653337459645931	-0.0716091862	0.0558471532	0.1036908703	-0.0858801044	0.1123207587	-0.129033791	-0.0097708572	0.0001808556	0.1390598648	0.0485740411	-0.0668331487	0.1047688586	0.1642169439	0.0423308474	-0.0213636103	-0.1295785164	0.0364189548	0.047882048	0.0297127746	-0.1213601056	0.072157972	-0.0067249837	-0.0783185798	0.0242809111	0.0245180273	0.0877267237	-0.0264525494	0.1422271831	-0.1061788427	-0.0912640498	-0.0599569343	-0.0175554836	0.1090103208	0.043991754	0.0630103615	-0.0475640074	0.0240106922	-0.0126712406	0.176535821	0.1026237396	0.1162610415	-0.1725988065	-0.1498230731	-0.0191144441	0.1751838815	-0.0382623442	-0.1203710183	-0.0222991277	-0.0480372545	-0.0546549595	-0.1018986422	-0.0224157977	0.1201738878	0.1752674068	-0.022074632	0.0323838444	-0.000860822	-0.0780917081	0.0297436902	-0.0252218205	0.0116450638	0.0386851884	0.0858667773	-0.0152286979	0.0508661106	-0.1205062327	0.099377678	0.0727918898	0.0702790679	0.0373084802	0.0452440074	0.0932064524	-0.0532348356	0.0068462995	0.2161004581	-0.0575491926	-0.0151797093	-0.030734538	0.0965032926	0.0245284138	-0.0150882425	-0.1095098049	0.2334155352	-0.0873386397	-0.0191690633	-0.0574886748	-0.0436184328	-0.0533836249	-0.0439169079	-0.0879849609	0.0135489096	-0.0973568461	-0.0144011546	0.0365361341	-0.1110269267	0.0803869054	0.0614150994	-0.07163679	0.1244154865	-0.049722949	0.0197084473	-0.081653409	0.0251372883	-0.0813470569	-0.0574159348	-0.033863735	-0.0555512817	-0.0239193937	-0.0066748125	-0.0970621018	0.016850859	0.0717238087	-0.124700488	-0.0237802337278196	-6.294289812560153e-05	3.961808424449852e-09	0.0005654995161497	0.06407366589454	0.0017499810195006	3.0624335686123603e-06	0.0041054346611651	-0.4662359967093579	-0.0450368941853014	0.2173760046275683	0.002028321837858	0.0104813346987469	0.0008162630103014	6.662853019863058e-07	0.0001098583770671	0.0012159411113454	2.5938575431500065e-05	6.728096954156187e-10	1.4785127862598866e-06	0.003129722130299	0.0004449071615378	9.795160612883313e-06	1.979423823877109e-07	0.0	0.0
951.9403100162197	0.9149005086916304	906190.3538337764	0.8370429408042042	1203.6704092874222	-0.9114976115922672	0.8308278959384078	1448822.4541941506	868.5683411593265	0.4445186002267292	754410.963264264	0.1975967859475306	949.4136854488048	814.2062675425436	0.916378	17.456734	0.0587719984561432	0.0290715575358288	-0.0886830392	0.0351439768	0.1569773623	-0.1302831005	0.0069677401	-0.1455888986	0.0148242706	0.0128813121	0.0326565543	-0.0127658614	-0.1611974205	-0.0645272233	0.1117773977	-0.0311745757	-0.2366281528	-0.1018508655	0.0639513092	0.1249385492	-0.004688161	-0.0558559181	0.057487572	0.0537125116	-0.1359111262	0.1582925131	-0.0489557978	-0.0767929789	0.1349391576	0.1351756998	0.0258980172	0.0515787377	-0.0213237408	-0.1474832175	-0.0625097728	-0.0833461759	0.1153841093	0.0195130559	0.0066386938	0.0272315958	-0.08024796	0.050531075	0.0430465292	-0.080708986	-0.0015073062	-0.0852893183	-0.0639960449	-0.0452667868	-0.0327459364	-0.0595013251	0.0650549753	0.0919814232	0.0432476153	-0.001826487	0.1492821153	0.1554753075	-0.0377446807	0.0257326471	-0.0335504772	-0.0302552257	0.027153263	0.001981451	0.1220834729	0.0354597186	0.0138046305	-0.0815444002	-0.0183533878	-0.1104962446	0.1378571159	-0.0451237598	0.0673473617	-0.0614566375	0.1241025257	-0.0058549527	0.0131762966	0.0427732395	-0.045352066	0.1776834683	-0.151343807	-0.056221005	-0.0844680413	0.0446559502	0.0478623052	-0.0507557882	0.0785446667	-0.0030695918	0.0406189085	-0.0575579611	-0.0552255466	-0.0428945028	-0.0736882696	-0.1023488641	0.0167129024	-0.0742324108	-0.0041150327	0.1011106277	-0.1053210033	0.0133598909	0.0935363187	-0.0891942688	0.0448889351	-0.0708313673	0.0049394954	-0.1131593777	0.0009030583	-0.0102049346	-0.0752429186	0.030356685	-0.0882607097	0.0758467263	-0.0103015546	-0.0992570537	0.0235265052	0.063080731	-0.1205247148	-0.0281408946137702	-0.0043606608859506	1.901536336225947e-05	0.0007919099496633	0.0643549717566429	0.0002813058621028	7.913298805345497e-08	0.0041415623897983	-0.4782292723421477	-0.0119932756327897	0.2287032369249	0.000143838660404	0.0108923231101326	0.0004109884113856	1.6891147429334066e-07	0.0001186427027355	0.0009660865320064	-0.000249854579339	6.242731081666866e-08	9.333231873241528e-07	0.0029478299995177	-0.0001818921307813	8.689701706056523e-06	3.308474724016161e-08	0.0	0.0
950.0791786889812	-1.861131327238468	902650.445778329	3.4638098172284204	1203.5577230758938	-0.1126862115283984	0.0126981822686229	1448551.19277563	869.4391846651858	0.8708435058593977	755924.4958312631	0.7583684116974869	951.9858556967883	809.1175963815334	0.967806	18.436407	0.0591791535816394	0.0317925573423273	-0.0936893893	-0.0153057188	0.1211428841	-0.0158912434	-0.1274974626	-0.1231711142	0.0855236872	-0.025297865	-0.1519530065	-0.099890786	-0.0635392605	-0.0216350965	0.0092859317	-0.1366192891	-0.1169447244	-0.060580927	-0.0525135903	-0.0178562235	-0.1021838458	-0.1436108487	0.0359203247	0.0537927906	-0.0319984315	-0.0015822013	-0.0046373816	-0.0462769793	0.1193693974	0.1039017614	0.0646578907	0.0696811292	0.0335692216	0.0261427583	0.0280336139	0.0639868	0.0074962915	0.1021285214	-0.0236255879	-0.223004178	-0.0374080191	0.0872446546	-0.0439160354	-0.0993621732	0.0755542983	-0.0628455517	0.134189783	-0.0017617648	0.159019618	-0.0742311084	-0.0401846233	-0.0680868002	0.076018463	0.054161297	0.1026232436	0.0007597904	0.100453642	-0.1332638917	-0.0091295469	-0.0418781158	0.041734501	0.0462935996	0.0702455955	-0.0233995619	-0.0232256825	-0.0573991067	-0.1126753219	-0.0176078128	0.079174332	0.0046437883	0.0125292318	-0.1495288905	0.0831533857	-0.0316746519	0.0448033697	0.151762531	-0.1125125029	0.0644797674	-0.010482614	-0.1070552559	0.1391679427	0.0065013572	-0.0538284987	0.1258122294	-0.0320729396	-0.0932227094	0.0386555326	-0.0690675384	-0.0474019369	-0.0598176843	-0.0990208058	-0.0411169615	-0.0276705927	-0.0524257379	-0.0633829915	0.0247794832	-0.083695267	-0.1152747123	0.0683451696	-0.0055416009	-0.0392094053	-0.0119389576	-0.1170894432	-0.0820856525	0.0580383981	-0.0642167321	-0.031207359	-0.014863094	-0.0600351464	0.0325717667	-0.01684226	-0.1013839798	0.0301376669	0.0540487397	-0.1150284477	-0.0357574381860388	-0.0076165435722685	5.801173598826608e-05	0.0012785943856283	0.0395762481003458	-0.024778723656297	0.0006139851460351	0.0015662794137001	-0.460620619264489	0.0176086530776586	0.2121713548916013	0.0003100646632093	0.010926102309517	3.377919938440076e-05	1.1410343110511006e-09	0.000119379711678	0.0011156425000276	0.0001495559680212	2.2366987570758223e-08	1.2446581878678335e-06	0.0029479994976204	1.6949810270009555e-07	8.69070103797013e-06	2.8729606818932134e-14	0.0	0.0
948.5069246725394	-1.572254016441775	899665.3861517584	2.4719826922172934	1204.2684545550906	0.7107314791967383	0.5051392355211837	1450262.510636506	869.0091967330695	-0.4299879321163189	755176.9840066547	0.1848896217656681	952.2547387549624	801.3536928818289	0.8683459999999998	16.541731	0.058572126991343	0.0261358541559923	-0.0576175301	-0.0434906874	0.0659341523	0.1083541324	-0.17118105	-0.0964115566	0.1221942458	-0.0567494585	-0.1667468425	-0.1635759941	0.0389275179	0.010003961	0.0313981356	-0.0118841147	-0.0706813682	-0.0223237306	-0.0554147115	-0.1299190492	-0.0295452845	-0.0953868567	-0.0938856249	0.0620289923	-0.1909122412	0.0442174403	-0.0284715564	0.0269747429	-0.1026467673	-0.0835220021	0.0368795195	-0.0214851253	0.0514490572	-0.0096980193	-0.0465919399	-0.1988869737	0.0326099235	-0.0221752673	-0.0431238665	-0.1199999453	-0.0822857375	0.106421791	0.1705990218	-0.02514844	0.0040175746	0.0104068001	0.0196036101	0.1324136993	-0.0115648444	0.0481805448	0.0266708063	0.0641202935	0.1572707967	-0.0344090995	0.0656512749	-0.0256229823	0.1522557674	-0.1494848463	0.0271051067	0.0176211753	-0.0436926396	0.107939713	0.129712292	-0.025983831	0.0738493078	0.0061732091	0.0360437657	0.0278409387	0.0122682323	0.1108460029	0.0266627664	-0.1756083768	-0.0507023607	-0.0654714363	-0.0724102647	-0.0436180676	-0.1202057284	-0.0859296999	-0.065270491	-0.0601435504	-0.0240586942	0.0397534831	-0.0331295603	-0.0045050632	0.0865622393	-0.0516985509	0.0470818919	-0.04492882	-0.0193880897	-0.081143315	-0.0897598464	-0.0351292788	-0.0526259686	-0.0561785808	-0.094983536	0.0079026593	-0.0181989505	-0.169703507	0.0933828062	0.0494793282	-0.1108534424	-0.053011486	-0.090728722	-0.0248434373	-0.003088631	-0.0185337604	0.0526002809	0.0163739133	-0.007213538	0.0636941747	0.0182591667	-0.1034414224	0.0366662233	0.0446835199	-0.1082719048	-0.0395062063127085	-0.0037487681266697	1.4053262467534668e-05	0.0015607403372222	0.0270680264189735	-0.0125082216813723	0.0001564556096303	0.0007326780542182	-0.452236617946923	0.008384001317566	0.2045179586120712	7.029147809294849e-05	0.0106118852242514	-0.0003142170852656	9.873237667280965e-08	0.0001126121080126	0.0009899086084037	-0.0001257338916238	1.5809011502890627e-08	9.7991905299175e-07	0.0027093277571952	-0.0002386717404252	7.340456895908372e-06	5.696419967759409e-08	0.0	0.0
948.4814404596884	-0.0254842128509835	899617.0428964855	0.0006494451046342	1210.1484177341663	5.87996317907573	34.57396698728637	1464459.1929445062	867.8187558505201	-1.1904408825494102	753109.3930059447	1.4171494948450185	950.901546746642	796.5004745753465	0.8318299999999998	15.846108	0.0812663941356908	0.0410139279351854	-0.0523752978	-0.036011845	0.0441765566	0.1103991728	-0.0231762261	-0.0704634047	0.1344505584	0.0247220773	-0.0033445882	-0.15318728	0.1206558085	0.0113518623	0.0162418256	0.194060189	-0.017084607	-0.0612049193	0.0758931983	-0.090226056	-0.0736402651	-0.0254766073	0.1061658053	0.0478994816	-0.1978367491	0.0844667649	-0.0330896451	0.0295224731	0.0148759336	-0.048856501	0.0998646076	-0.0067925353	0.03696667	0.0952668899	0.0077948844	-0.0324549217	-0.1057334605	-0.067150123	-0.0061948307	-0.0183094493	-0.120809481	0.2432815264	0.0563328725	-0.0588088697	0.0689083327	-0.0165196989	-0.0649395575	0.0498950829	0.044387082	-0.3171878343	-0.0189539355	-0.009053016	-0.1005938742	-0.0734143755	0.0445016228	0.0957746185	0.1049761876	-0.0790206506	0.1432516481	-0.0334456769	-0.0365361389	0.0432393191	0.1236588405	-0.0036442257	0.0233296462	-0.0534934423	-0.0591011456	-0.0317692367	-0.0230892596	0.0127769142	-0.0871211919	-0.1291410202	0.1292212303	-0.1239268161	0.0365017862	0.0351238802	0.0794383772	-0.1835637941	-0.0278005296	-0.1447954037	-0.0352935236	-0.0245959464	-0.0859983192	-0.0755124249	0.0025388792	-0.06108093	0.0161981524	-0.0517246961	-0.0592289522	-0.1256836615	-0.090524994	-0.0186963993	-0.0610786377	-0.0279603418	-0.1058506138	-0.005430055	0.0154800322	-0.1623471521	0.0686347831	0.0484412	-0.0819211017	0.0196147639	-0.1131087763	0.0211977651	0.0634588866	-0.0870763289	0.0212747144	-0.0514965132	0.0379738179	-0.0434921253	0.0234709523	-0.1054279714	0.0430942802	0.0350428114	-0.1003291122	-0.0301127652148665	0.009393441097842	8.823673565862713e-05	0.0009067786288856	-0.0008252737678873	-0.0278933001868608	0.0007780361953143	6.810767919629011e-07	-0.4786395968133661	-0.0264029788664431	0.2290958636376616	0.0006971172930218	0.0104023469074622	-0.0002095383167891	4.390630620285091e-08	0.0001082088211831	0.001049190671631	5.928206322729983e-05	3.514363020485574e-09	1.1008010654375089e-06	0.0026266146575208	-8.27130996743997e-05	6.89910455910311e-06	6.841456857747179e-09	0.0	0.0
950.3569193756172	1.8754789159287384	903178.2742051132	3.517421164093236	1206.4056026146504	-3.742815119515853	14.008665018876473	1455414.478020018	868.1256272073855	0.306871356865372	753642.1046142165	0.0941700296643945	950.2709666304852	799.3185057787769	0.833241	15.872997	0.0452378122605392	0.0221579299954274	-0.0438677207	-0.0722065077	0.0507376269	0.0674288617	-0.0081127007	-0.079056353	0.1165645096	-0.0262405052	0.0633957734	-0.0711271685	0.056096929	-0.1302747741	0.0399846341	0.1689052049	-0.088989856	-0.03408281	0.142804514	-0.0029153694	0.0211351411	-0.0600094753	0.0599643238	0.0804894209	-0.1640595022	0.0567702109	-0.0040556254	0.0330272715	0.0764329034	0.0004023274	0.1785638619	0.0130534099	0.0046053597	-0.0480972796	-0.1084655379	-0.0189000288	-0.1397512546	-0.0364669232	0.0352866087	-0.0692566428	0.0619393784	-0.0362563367	-0.0758552439	-0.0139859361	0.0787920757	-0.0695319262	-0.1987575468	-0.0615860736	-0.0244142279	-0.0911908871	0.1185942073	-0.1147840375	0.001686702	0.1299045588	0.0446483013	0.1112449766	0.0942447923	0.0357379319	0.1017461328	0.0102090461	-0.0919752154	0.1241713698	0.1401816639	0.0787571097	0.0552581622	-0.04038494	-0.1042826572	-0.0110041287	-0.0014304707	-0.0746728821	-0.1064448923	0.0016256227	0.0072272282	-0.0702784628	0.0504937004	-0.0152180301	0.0286281205	0.0491882194	-0.0025366027	-0.0027300431	-0.159027031	-0.0303846486	-0.1376165896	-0.0059635942	-0.0913714184	0.016045775	-0.1132469077	-0.0392053266	-0.0370340242	-0.132698632	-0.1056055373	-0.0078862771	-0.0494355689	-0.0258057889	-0.0770571703	0.0050168226	-0.0049872618	-0.1799422587	0.0520523641	0.0708104901	-0.0833803708	-0.0420470932	-0.0425397396	0.0742177023	-0.0334586166	0.0057441128	0.1027124277	-0.003579538	0.0476877909	0.0272786428	-0.1334420679	-0.1073422654	0.0494042187	0.0251860523	-0.0912870929	-0.0420468440102865	-0.01193407879542	0.0001424222366952	0.0017679370912253	-0.0032800768443195	-0.0024548030764322	6.026058144060994e-06	1.0758904104640969e-05	-0.4809158650323581	-0.002276268218992	0.2312800692398212	5.181397004793089e-06	0.0102325900941119	-0.0001697568133503	2.8817375678848722e-08	0.0001047059000341	0.0009509116800003	-9.82789916306999e-05	9.658760195947181e-09	9.04233023160993e-07	0.0023231972191079	-0.0003034174384129	5.39724531887068e-06	9.206214193304597e-08	0.0	0.0
951.1065848433328	0.7496654677156585	904603.7357323478	0.5619983134853369	1210.2484593510203	3.842856736369868	14.76754789626327	1464701.3333615183	870.117884091392	1.992256884006565	757105.1322156811	3.969087491871548	952.977646861244	801.7742349394655	0.966892	18.419008	0.0562742119261284	0.0265478749224831	-0.0447065961	-0.0905988175	-0.0193765895	0.0336806174	-0.0670186669	-0.0294087414	0.1149819189	-0.0004106848	-0.0081172301	-0.099426611	-0.0229242678	-0.0836469126	-0.0168447478	0.071519631	-0.0791361734	0.0012738495	-0.1302090767	-0.0396904164	0.0838616277	-0.0032576605	0.1203407554	0.0656345213	-0.1633929431	-0.1488554481	-0.018093227	0.0288484608	-0.0623154529	0.0166782954	-0.0740945904	-0.0948213041	0.0792341424	0.041468542	-0.0502581099	-0.0702731896	0.0068307168	0.0340966841	-0.0571084482	0.0462574082	0.0828098767	-0.0776431141	-0.1073142152	0.0795037384	-0.0133329853	-0.0663416306	-0.1011608068	-0.0017178516	0.0439891732	-0.0550666418	-0.1343460134	-0.0738889432	-0.0174291437	-0.0444544092	-0.0358816472	-0.0171287846	0.0933275745	-0.0230421363	-0.0412958181	-0.0702216988	-0.0057504478	0.1845674073	0.1288410244	8.59318e-05	0.1008947061	-0.0221714759	-0.0334303605	0.0683484719	-0.0366992421	0.1011537126	0.0752665988	-0.0657216004	-0.0492232236	0.0264061305	0.000282666	0.0860651194	0.0408113754	0.0051004991	0.0820709814	-0.0274056728	-0.0672510229	-0.11334986	0.0494263828	-0.0147008893	-0.0937045416	0.0495231741	0.0687511596	-0.058575626	-0.0412789221	-0.1044663814	-0.057041839	0.0926789387	-0.0132105327	0.0352732504	-0.0721709771	0.0054071362	0.0220584747	-0.0803892031	-0.0147517493	0.0254914562	-0.0097470963	0.014060025	0.0707620647	0.0987845153	0.0024430546	0.0613967483	-0.0306375888	-0.0216065568	0.099288926	-0.0137515269	-0.1165338268	-0.1091829923	0.0555787436	0.0151740128	-0.0812449131	-0.0296150704617872	0.0124317735484993	0.0001545489935611	0.0008770523984566	0.0119851251584321	0.0152652020027516	0.0002330263921848	0.0001436432250632	-0.4848426561008807	-0.0039267910685225	0.2350724011749568	1.5419688095828562e-05	0.0103428507438729	0.0001102606497609	1.2157410885717777e-08	0.00010697456151	0.0010301093386519	7.919765865159988e-05	6.272269135895333e-09	1.0611252495778549e-06	0.0026267478168224	0.0003035505977144	6.8998040931812455e-06	9.214296537283019e-08	0.0	0.0
951.0083765666868	-0.0982082766460052	904416.9323000052	0.0096448656017783	1206.3942786383036	-3.8541807127166976	14.854708966277393	1455387.155531233	870.1001802276453	-0.0177038637467603	757074.3236321808	0.0003134267915638	953.3033555093124	805.841881378562	0.993844	18.93243	0.0654873506271657	0.0348253858337332	-0.0109863602	-0.0627662764	-0.1090185896	-0.1216827867	-0.0907827242	0.0998814796	0.0006249631	-0.0124742763	-0.0701914798	-0.0496326683	-0.0909933348	-0.0585503768	-0.0505216219	0.0947547803	-0.0468708347	-0.029317734	-0.1623395541	-0.0335701553	-0.0323795396	0.163551705	0.1305436784	0.0354331729	0.0575571331	-0.0804188045	-0.0046126118	-0.0163330547	-0.0677372769	-0.0299105006	-0.0400624041	-0.0526663097	0.0072444207	-0.0024226465	0.0060609784	0.0584876425	0.162049698	0.0515623617	-0.0140299468	-0.0210939739	-0.0219284276	-0.102765325	0.0374891693	-0.0916141517	0.0479207661	0.0693986541	0.0310299513	-0.0084127569	0.0448077619	-0.051398931	-0.0366599055	-0.0324617475	-0.0040949557	-0.0492556968	-0.1356462701	-0.0701564986	-0.0123453215	-0.0731972653	-0.0243791794	-0.1281190319	-0.01869384	0.0946549347	0.0827639731	-0.0512248653	-0.0473326652	-0.0589343659	0.0812228209	0.0571877598	0.0404506861	0.1284995836	0.0847070516	0.1627977301	0.0582551039	0.0497397775	0.015815188	-0.0001180285	-0.1013680987	-0.0542263247	-0.0466421932	-0.0525846172	-0.0686170052	0.1011107763	0.0710807876	0.0115394811	0.0063554406	0.056073355	-0.0341722806	-0.0375525852	-0.0616283871	-0.1472806865	0.023421449	0.1351006295	-0.0671125722	0.0909564789	0.0504814569	-0.0044898145	0.0392971475	0.0138517856	0.0693290396	-0.0570500427	-0.034359117	0.0514913479	-0.0177399002	0.0129960681	0.0892411477	0.0462915299	-0.0848355489	0.0707742006	-0.0419261049	-0.0055075877	0.0138255534	-0.1109488906	0.0616009311	0.0050684204	-0.0703125971	-0.032806971674745	-0.0031919012129578	1.0188233353281485e-05	0.0010762973904675	-0.0171009102189998	-0.0290860353774319	0.0008459974539772	0.0002924411303182	-0.4944833996640767	-0.0096407435631959	0.2445138325433429	9.294393645130504e-05	0.0104802229694234	0.0001373722255505	1.8871128352697543e-08	0.0001098350734888	0.0007778597144809	-0.0002522496241709	6.36298728944107e-08	6.050657354123073e-07	0.0025449962570723	-8.175155975010014e-05	6.477005948512016e-06	6.6833175215741935e-09	0.0	0.0
